id,dvids_id,source_url,text
s370,news:519298,https://www.dvidshub.net/news/519298/gates-signs-policy-change-dignified-transfer-operations-dover,"Defense Secretary Robert M. Gates has approved a policy change that, under strictly delineated conditions, allows media filming of dignified transfer operations of fallen servicemembers’ remains at Dover Air Force Base, Del."
s371,news:31882,https://www.dvidshub.net/news/31882/gates-signs-policy-change-dignified-transfer-operations-dover,"Defense Secretary Robert M. Gates has approved a policy change that, under strictly delineated conditions, allows media filming of dignified transfer operations of fallen service members' remains at Dover Air Force Base, Del."
s372,news:509012,https://www.dvidshub.net/news/509012/hagel-vows-policies-worthy-us-service-members-families,"Former U.S. Sen. Chuck Hagel, the president’s nominee to succeed retiring Defense Secretary Leon E. Panetta, told the Senate Armed Services Committee that his guiding principle is to make U.S. policy “worthy of our troops and their families.”"
s373,news:101046,https://www.dvidshub.net/news/101046/corps-top-leaders-address-combat-exclusion-policy-termination,"Defense Secretary Leon E. Panetta officially announced the end of the 1994 Direct Ground Combat Definition and Assignment Rule excluding women from assignment to units and positions whose primary mission is to engage in direct ground combat, Jan. 24."
s374,news:525706,https://www.dvidshub.net/news/525706/rumsfeld-speaks-missile-defense-cooperation,"The United States has allies, and allies consult with each other. That was the bottom line of Defense Secretary Donald H. Rumsfeld's Feb. 3 speech to the Munich (Germany) Conference on Security Policy."
s375,news:381622,https://www.dvidshub.net/news/381622/defense-under-secretaries-visit-naval-submarine-base-kings-bay,"United States Under Secretary of Defense for Acquisition and Sustainment, Ellen. M. Lord and Acting Under Secretary of Defense for Policy Dr. James H. Anderson, visited Naval Submarine Base Kings Bay, Georgia, Oct. 22. Kings Bay was the fourth stop on the undersecretaries’ tour of strategic-deterrent installations, including Minot Air Force Base, Whiteman Air Force Base, and the Pantex Ordnance Plant."
s376,news:527504,https://www.dvidshub.net/news/527504/success-philippine-policy-stems-us-military-men-and-women,"The success of U.S. policy in the Philippines rests squarely on the shoulders of the ""extraordinary capabilities of our young men and women"" serving there, Deputy Defense Secretary Paul Wolfowitz said today at the Hoover Institute Symposium here."
s377,news:268581,https://www.dvidshub.net/news/268581/marine-generals-testify-before-house-committee,"WASHINGTON—Marine Corps Lieutenant General Brian Beaudreault, Deputy Commandant Plans, Policies, and Operations, Headquarters U.S. Marine Corps; Lt. Gen. Michael Dana, Deputy Commandant Installations and Logistics, Headquarters U.S. Marine Corps; and Lt. Gen. Rex C. McMillian, Commander, Marine Forces Reserve, Commander, Marine Forces North, testified before the House Armed Services Subcommittee on Marine Corps Readiness during a hearing at the Capitol, March 6."
s378,news:440538,https://www.dvidshub.net/news/440538/policy-strategy-partners-sfa-implications-2022-national-security-strategy-national-defense-strategy-and-2023-national-defense-authorization,The White House and Department of Defense (DoD) released the updated National Security Strategy (NSS) and the National Defense Strategy (NDS) in October 2022. These documents serve as the “Ends” and “Ways” of the overall U.S. strategy by identifying vital national interests (ends) and describing how the instruments of national power will be employed to address challenges and achieve objectives (ways).
s379,news:361664,https://www.dvidshub.net/news/361664/guam-national-guard-supports-americas-national-defense-strategy,"YIGO, Guam – Guam National Guard members make vital contributions to the Joint Force team executing the nation’s National Defense Strategy, the National Guard’s most senior general told Soldiers and Airmen during a recent visit."
s380,news:452838,https://www.dvidshub.net/news/452838/kessel-run-priorities-aligned-with-national-defense-strategy,"Boston, (September 7, 2023) – Kessel Run’s Operational Command and Control product line chief spoke with the organization here, Aug. 2, 2023, about her goals for delivering capabilities to warfighting Airmen, and ensuring alignment with the National Defense Strategy. During her talk, Kelly Palaia discussed how she stepped into her current role and how her focus for OpsC2 has changed in the past year, to include Kessel Run’s pivot to the U.S. Pacific Command’s area of responsibility. “One of the things I want to prioritize is solidifying a more thorough and in-depth vision and strategy to provide OpsC2 with a jumping off point for 2024 as we track towards our National Defense Strategy goals,” Palaia said."
s381,news:24313,https://www.dvidshub.net/news/24313/balance-heart-national-defense-strategy-gates-says,"Noting that balance is at the center of the national defense strategy, Defense Secretary Robert M. Gates said today he wants department personnel to look to the future, but not lose sight of what needs to be done now to win today's wars."
s382,news:521091,https://www.dvidshub.net/news/521091/balance-heart-national-defense-strategy-gates-says,"Noting that balance is at the center of the national defense strategy, Defense Secretary Robert M. Gates said he wants department personnel to look to the future, but not lose sight of what needs to be done now to win today’s wars."
s383,news:510130,https://www.dvidshub.net/news/510130/panetta-national-guard-reserve-key-defense-strategy,"The spirit of public service exemplified by the Reserve and National Guard is essential to democracy and plays a critical role in the nation's defense strategy, Defense Secretary Leon E. Panetta told the airmen and soldiers based at Niagara Falls Air Reserve Station."
s384,news:509687,https://www.dvidshub.net/news/509687/dempsey-partnerships-essential-defense-strategy,"The Defense Department depends on its relationships with partner nations, Army Gen. Martin E. Dempsey, chairman of the Joint Chiefs of Staff, said while delivering remarks at a National Press Club luncheon."
s385,news:357782,https://www.dvidshub.net/news/357782/governor-assess-ohios-importance-nations-military-defense-strategy,The Defense Logistics Agency Land and Maritime Commander Navy Rear Adm. John Palmer hosted Joseph Zeis during an installation orientation visit April 1 at the Defense Supply Center Columbus. Zeis was recently appointed to Governor Mike DeWine’s staff as the aerospace and defense advisor.
s386,news:510891,https://www.dvidshub.net/news/510891/dempsey-explains-defense-strategy-nations-oldest-think-tank,"Army Gen. Martin E. Dempsey, chairman of the Joint Chiefs of Staff, discussed the new national defense strategy and its core pillars while delivering remarks at the Carnegie Endowment for International Peace."
s387,news:562845,https://www.dvidshub.net/news/562845/central-modern-defense-planning-strategy-and-defense-industrial-capacity,"As part of Week 1 of European-Led Defense, which focuses on national strategy and strategy development, participants heard from Pete Coughlan, Ph.D., professor of national security and industrial base at National Defense University, on how the Defense Industrial Base (DIB) functions and the capabilities and limitations inherent in the system."
s388,news:50801,https://www.dvidshub.net/news/50801/collaboration-key-creation-national-security-strategy,"The 2010 National Security Strategy was presented to Congress last week, touted as a wide-spanning ""whole-of-government"" plan built on lessons learned in Iraq and Afghanistan as well as the Quadrennial Defense Review."
s389,news:513244,https://www.dvidshub.net/news/513244/lynn-cyberspace-strategy-build-coalition-nations,"White House officials released an international cyberstrategy that will help to build a “coalition of nations [with a] mutual interest in securing cyberspace,” Deputy Defense Secretary William J. Lynn III said at the launch event."
s390,news:504557,https://www.dvidshub.net/news/504557/leaders-resources-key-national-security-strategy,"Praising President Barack Obama’s 2015 National Security Strategy for recognizing the challenges the nation faces, the Defense Department’s top civilian and military leaders stressed the need for an end to scheduled sequestration spending cuts to allow the military to do its part in implementing the strategy."
s391,news:65286,https://www.dvidshub.net/news/65286/national-space-security-strategy-outlines-rules-road,Department of Defense's strategic approach to space must change. This is the message of the National Security Space Strategy recently approved by Secretary of Defense Robert Gates and Director of National Intelligence James Clapper.
s392,news:565836,https://www.dvidshub.net/news/565836/european-led-defense-explores-strategy-and-security-institutions,"European-Led Defense continued April 16, 2026, with a full day of discussions focused on how nations build and apply strategy in a complex security environment — a core course theme aimed at delivering measurable security outcomes."
s393,news:463391,https://www.dvidshub.net/news/463391/amcom-commander-discusses-national-defense-industrial-strategy-with-industry-academia-partners,"Aviation and Missile Commander Maj. Gen. Tom O’Connor visited an industry partner in Decatur, Alabama Jan. 29 to meet with the leadership and discuss the importance of a strong defense industrial base."
s394,news:64813,https://www.dvidshub.net/news/64813/national-security-space-strategy-targets-safety-stability,"The National Security Space Strategy released today responds to the realities of a space environment that is increasingly crowded, challenging and competitive, said senior Defense Department officials."
s395,news:503677,https://www.dvidshub.net/news/503677/dempsey-releases-national-military-strategy,The National Military Strategy released by the chairman of the Joint Chiefs of Staff provides the blueprint for how the military will use its forces to protect and advance U.S. national and security interests.
s396,news:508258,https://www.dvidshub.net/news/508258/official-explains-dods-role-national-arctic-strategy,"The Defense Department worked closely with other federal agencies in support of the National Security Staff effort that generated the National Strategy for the Arctic Region, a senior Pentagon official said."
s397,news:513945,https://www.dvidshub.net/news/513945/national-space-security-strategy-outlines-rules-road,"In an article first published in ""Foreign Policy"" magazine, Deputy Assistant Defense Secretary for Space Policy Gregory L. Schulte outlines the ""rules of the road"" needed for this new security frontier."
s398,news:57681,https://www.dvidshub.net/news/57681/employees-learn-about-leadership-national-security-strategies,"Two Defense Logistics Agency employees feel they are better equipped to lead after their experience in a program of intensive classroom instruction, real-world problem resolution and guidance from industry executives."
s399,news:460933,https://www.dvidshub.net/news/460933/guard-caps-2023-supporting-defense-strategy-domestic-missions,"As December draws to a close, the National Guard wraps up a dynamic year, leaving an indelible mark supporting the warfighter and protecting communities. From fortifying a world-leading state partnership program to pioneering advancements in cyber and space operations, the nation’s oldest military organization shined as a trailblazer in 2023."
s400,news:201135,https://www.dvidshub.net/news/201135/fao-program-guest-speaker-national-security-strategy,"Dr. Craig Whiteside, a professor at the Naval War College Monterey located on the campus of the Naval Postgraduate School in Monterey, spoke about the most recent National Security Strategy with Foreign Area Officers in language training at the Defense Language Institute Foreign Language Center April 21."
s401,news:511708,https://www.dvidshub.net/news/511708/obama-defense-strategy-will-maintain-us-military-pre-eminence,"President Barack Obama announced a defense strategy he said will allow the military to defend the United States and its national interests while cutting military spending in a responsible, balanced manner."
s402,news:424420,https://www.dvidshub.net/news/424420/aerospace-vehicle-survivability-facility-set-meet-anticipated-national-defense-strategy-demands,"The new National Defense Strategy set to be released later this year will focus on the building of a more lethal military force, the strengthening of U.S. alliances while establishing new partnerships, and reforming the way the Department of Defense does business to accomplish its objectives. The mission and capabilities of the Aerospace Vehicle Survivability Facility, or AVSF, align with these priorities. The facility is the U.S. Air Force organization responsible for developing and executing aircraft Title 10 Live Fire Test and Evaluation programs, or LFT&E. The AVSF capabilities include research, development, test and evaluation, or RDT&E, in addition to high-fidelity modeling and simulation of aerospace vehicle combat survivability to evaluate and enhance system performance to current and future weapon systems under operationally-realistic conditions."
s403,news:439279,https://www.dvidshub.net/news/439279/florida-guard-activates-125th-regional-support-group-support-national-defense-strategy,"JACKSONVILLE AIR NATIONAL GUARD, Fla. – Florida Air National Guard officials formally recognized the formation of the 125th Regional Support Group during an activation ceremony held at Camp Blanding Joint Training Center, Florida, Feb. 24, 2023."
s404,news:568162,https://www.dvidshub.net/news/568162/defense-health-agency-outlines-joint-force-blood-therapy-strategy-national-forum,"Medical logistics and prolonged field care in austere environments present significant challenges for the military health system. To address potential Large-Scale Combat Operations in remote locations across the globe, Defense Health Agency experts presented a strategy update for novel blood replacement therapies during the Strategic National Forum on Blood and Biotherapies, June 12, 2026, in Bethesda, Maryland."
s405,news:111155,https://www.dvidshub.net/news/111155/drmi-course-empowers-international-leaders-with-defense-management-strategies,"The Naval Postgraduate School’s Defense Resources Management Institute (DRMI) wrapped up its latest Senior International Defense Management Course (SIDMC) July 19, providing 35 high-ranking military and civilian leaders from 24 nations with an extensive educational experience in managing a department of defense."
s406,news:93644,https://www.dvidshub.net/news/93644/usace-supports-defense-departments-counternarcotics-strategy-central-asia,"Consider that proceeds from illicit drug trafficking can help finance insurgent attacks against U.S. Soldiers, help an ill-intentioned group destabilize a friendly nation, or arm pirates with high-powered weapons, and it is clear why the Department of Defense is investing in a strong, sustained counternarcotics program. The Middle East District’s counternarcotics program in Central Asia is accomplished at the behest of U.S. Central Command, with active projects at multiple locations in Tajikistan, Kazakhstan and Kyrgyzstan."
s407,news:533054,https://www.dvidshub.net/news/533054/national-defense-university-publications-share-knowledge,It's no secret that a successful military strategy requires information from the field and powerful thinking in the board room. It may not be well known that some of the brightest minds in America's defense share their knowledge with the public.
s408,news:512824,https://www.dvidshub.net/news/512824/pentagon-strategy-addresses-energy-challenges,"Sharon E. Burke, the assistant secretary of defense for operational energy plans and programs, hopes the changes brought forth by the Defense Department's new operational energy strategy will improve the nation’s overall energy readiness."
s409,news:462986,https://www.dvidshub.net/news/462986/us-european-leaders-endorse-collective-defense-tactics-strategy-symposium,"Nearly 750 military and civilian leaders from more than 30 Allied and partner nations took part in the U.S. European Command Strategy Conference and Workshop to discuss security in Ramstein, Germany, from Jan. 29 to Feb. 2, 2024."
s410,news:472007,https://www.dvidshub.net/news/472007/defense-supply-chain-conference-fosters-partnerships-integrated-deterrence-strategy,"Defense Logistics Agency Land and Maritime, in collaboration with DLA Aviation and the National Defense Industrial Association, wrapped up day one of the DLA Supply Chain Alliance Conference and Exhibition today at the Greater Columbus Convention Center in downtown Columbus, Ohio."
s411,news:469301,https://www.dvidshub.net/news/469301/defense-supply-chain-conference-fosters-partnerships-integrated-deterrence-strategy,"Defense Logistics Agency Land and Maritime, in collaboration with DLA Aviation and the National Defense Industrial Association, wrapped up day one of the DLA Supply Chain Alliance Conference and Exhibition at the Greater Columbus Convention Center in downtown Columbus, Ohio, on April 23."
s412,news:63236,https://www.dvidshub.net/news/63236/africa-strategy-encourages-democracy-development,"The United States is pursuing a strategy that aims to foster stability and good, cooperative relationships with nations on the African continent, said Michele Flournoy, undersecretary of defense for policy."
s413,news:152024,https://www.dvidshub.net/news/152024/combined-joint-task-force-continues-operations,"On Jan. 14, U.S. and Coalition military forces continued to attack ISIL terrorists in Syria, using attack, bomber, fighter, and remotely piloted aircraft to conduct 11 airstrikes. Separately, U.S. and Coalition military forces conducted 11 airstrikes in Iraq, using attack, fighter, and remotely piloted aircraft against ISIL terrorists. All strikes took place between 8 a.m., Jan. 14, and 8 a.m., Jan. 15, local time."
s414,news:113873,https://www.dvidshub.net/news/113873/joint-task-force-bravo-transports-operating-room,"After months of training, members of Joint Task Force-Bravo sling-loaded a 4,823 pound self containment system to one of 1-228 Aviation Battalion's Chinook-47s, which will be used by JTF-Bravo's Medical Element's mobile surgical team Sept. 16-21 in the northern region of Honduras."
s415,news:67768,https://www.dvidshub.net/news/67768/joint-task-force-505-operates-okinawa-yokota,"The U.S. military continues to assist the voluntary departure from Japan of eligible Defense Deparment family members. To date, a total of 7,001 eligible family members, including 394 pets, have been transported in the voluntary authorized departure, known as Operation Pacific Passage. Most families choosing to temporarily relocate were transported by military contract aircraft. The few remaining family members will be transported over the next few days."
s416,news:32110,https://www.dvidshub.net/news/32110/explaining-joint-task-force-mission,"At first glance, U.S. Naval Station Guantanamo Bay seems like any other U.S. naval base, and in many ways it is. With its long history, the base has supported naval operations in the Caribbean for close to 100 years. For the last seven of those years, however, the island has absorbed a separate mission, which, because of its nature, residents don't always fully understand."
s417,news:249424,https://www.dvidshub.net/news/249424/joint-task-force-leeward-islands-relocates-base-operations,The U.S. military task force supporting U.S. foreign disaster relief to St. Martin and Dominica is relocating its base of operations from Puerto Rico to three Caribbean locations in the wake of Hurricane Maria.
s418,news:38282,https://www.dvidshub.net/news/38282/prt-french-task-force-conduct-joint-medical-operation,"The Kapisa and Parwan Provincial Reconstruction Team members joined with French service members from Task Force Korrigan to conduct a joint medical operation supporting local children, Aug. 29, in the Afghania valley of Kapisa province, Afghanistan."
s419,news:223061,https://www.dvidshub.net/news/223061/proving-themselves-with-joint-task-force-proven-force,"On Jan. 17, 1991, 20th Fighter Wing forces participated in Joint Task Force Proven Force, flying sorties out of Incirlik Air Base, Turkey, during the Persian Gulf War. The forces targeted strategic areas in northern Iraq in order to cripple Iraqi forces and draw them away from the main theater in Kuwait, where Operation Desert Storm was taking place."
s420,news:53961,https://www.dvidshub.net/news/53961/joint-task-force-guantanamos-librarians,"Joint Task Force Guantanamo is made up of service members from every military branch and a great many professions. Some of the service members stay within their career fields, such as public affairs, supply and intelligence specialists, but many find themselves doing things outside their job field. A good example is the guards who work inside the facilities that house JTF Guantanamo detainees."
s421,news:516626,https://www.dvidshub.net/news/516626/joint-task-force-organizes-haitian-airport,U.S. servicemembers assigned to Joint Task Force Port Opening have been responsible for ramp operations at Toussaint L’Overture International Airport at Port-au-Prince since an earthquake hit Haiti Jan. 12.
s422,news:181790,https://www.dvidshub.net/news/181790/joint-task-force-archangel-departs-ncr,"Distinguished guests, military leaders and family members gathered together, Saturday, Nov. 7, 2015 at the 164th Air Defense Artillery (ADA) Brigade Headquarters in Orlando, Fla. to honor Joint Task Force Archangel as they prepared to depart for an estimated year-long mission to the National Capital Region (NCR) in support of Operation Noble Eagle (ONE)."
s423,news:432858,https://www.dvidshub.net/news/432858/joint-task-force-red-hill-officially-stands-up-operations,"HONOLULU – Rear Adm. John F. G. Wade assumed command of Joint Task Force Red Hill on Sept. 30, the new Department of Defense organization responsible for the safe and expeditious defueling of the Red Hill Bulk Fuel Storage Facility."
s424,news:144804,https://www.dvidshub.net/news/144804/joint-task-force-bravo-commences-operation-caravana-with-honduran-military,Over 300 4th Battalion Honduran military members loaded their gear and supplies onto CH-47F Chinooks and UH-60 Black Hawks from the 1-228th Aviation Regiment during a four-day period to be transported to forward operating posts in the remote regions of Honduras Oct. 6-9.
s425,news:114719,https://www.dvidshub.net/news/114719/joint-task-force-bravo-supports-marijuana-eradication-operation-belize,"The U.S. Embassy Military Liaison Office in Belmopan and Joint Task Force-Bravo partnered with Belizean military forces in a successful marijuana eradication operation in Belize from Sept. 25-28, 2013."
s426,news:490338,https://www.dvidshub.net/news/490338/navy-leaders-observe-joint-task-force-southern-guard-operations,"NAVAL STATION GUANTANAMO BAY, Cuba – (Feb 6, 2025) – Rear Adm. Carlos Sardiello, Commander U.S. Naval Forces Southern Command/U.S. 4th Fleet, and Rear Adm. John Hewitt, Commander, Navy Region Southeast, visited Joint Task Force Southern Guard onboard Naval Station Guantanamo Bay (NSGB) February 5 and 6, as the Joint Task Force prepares to receive illegal aliens from the United States. Sardiello and Hewitt accompanied Adm. Alvin Holsey, Commander, U.S. Southern Command, during the visit."
s427,news:567341,https://www.dvidshub.net/news/567341/joint-task-force-bravo-supports-jungle-operations-training-course,"Two HH-60 and one UH-60 Black Hawk helicopters from Joint Task Force Bravo’s 1st Battalion, 228 Aviation Regiment, will arrive this week to provide dedicated medical evacuation coverage throughout the Jungle Operations Training Course-Panama, which will take place from June 12-July 3, 2026."
s428,news:571113,https://www.dvidshub.net/news/571113/joint-task-force-bravo-completes-panamax-alpha,"Joint Task Force-Bravo concludes operations for their annual, bilateral exercise PANAMAX-Alpha in Panama on July 27, 2026. PANAMAX-Alpha, sponsored by U.S. Southern Command, serves as a critical training platform for U.S. and Panamanian forces."
s429,news:425615,https://www.dvidshub.net/news/425615/fort-campbell-supports-joint-task-force-exercise,"The installation’s ability to deploy forces by air, rail, highway and inland waterway makes it a major power projection platform for the Army. U.S. Army Garrison-Fort Campbell most recently exercised that capability by supporting a Joint Task Force-Port Opening Exercise, or JTF-PO, July 8-22 to train Army and Air Force personnel on disaster relief operations."
s430,news:496334,https://www.dvidshub.net/news/496334/90-days-joint-task-force-southern-guard,"There are 2,160 hours in 90 days — that’s exactly how long Joint Task Force Southern Guard has been active. In that time, more than 2,500 Soldiers, Airmen, Marines, Sailors, Coast Guardsmen, interagency civilians and contractors answered a short-notice tasking to deploy to Naval Station Guantanamo Bay, Cuba, in support of the Department of Homeland Security’s Illegal Alien Holding Operations. Standing up a joint task force is no small feat — but the team did it, and fast."
s431,news:491277,https://www.dvidshub.net/news/491277/joining-forces-depth-look-into-joint-task-force-southern-guard,"NAVAL STATION GUANTANAMO BAY, Cuba – Some missions take months to plan. Others come together in a moment’s notice. Joint Task Force Southern Guard (JTF-SG) is one of the latter, a force assembled with speed and precision, bringing together military expertise from across the Department of Defense to support Department of Homeland Security (DHS)-led migrant operations. ""Every piece of this operation had to fall in place just right to support the combatant commander’s vision to rapidly meet emerging national security requirements,” said Col. Mark Davis, Joint Task Force Southern Guard Chief of Staff. “Our newly formed JTF hit the ground less than 24 hours after notification ready to turn Maj. Gen. [Phil] Ryan’s plan into reality”"
s432,news:495003,https://www.dvidshub.net/news/495003/nerve-center-24-7-operations-joint-task-force-southern-guard,"NAVAL STATION GUANTANAMO BAY, Cuba – “Attention in the JOC!” This phrase echoes through the joint operations center (JOC), bringing every head up and every conversation to a pause. It’s a signal that critical information is about to be shared to supporting the high-tempo, 24-hour mission carried out within these walls. As the nerve center of Joint Task Force Southern Guard (JTF-SG), the JOC is where information flows, decisions are made, and coordination happens in real time. Unlike a traditional command center run by a single service branch, the JTF-SG JOC is a fully integrated joint environment. Each section works alongside counterparts from different branches, ensuring that no perspective is overlooked."
s433,news:51698,https://www.dvidshub.net/news/51698/medal-recognition-awarded-joint-special-operations-task-forces-philippines-commander,Senior Armed Forces of the Philippines leader presented a Philippine military medal June 18 to the commander of U.S. forces in the southern Philippines for his contributions that has brought stability and security to war torn areas of Basilan and Sulu.
s434,news:43545,https://www.dvidshub.net/news/43545/joint-task-force-435-stands-up-directs-afghanistan-detainee-operations,"A new Joint Task Force created to assume control of detention operations in Afghanistan became operational this week. The new unit, based in Kabul, will play an important role in the counter insurgency campaign in Afghanistan."
s435,news:563055,https://www.dvidshub.net/news/563055/joint-task-force-micronesia-conducts-operations-support-civil-authorities-cnmi,"COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS (April 20, 2026) — Joint Task Force–Micronesia (JTF-M) is conducting Defense Support of Civil Authorities (DSCA) operations in the Commonwealth of the Northern Mariana Islands (CNMI) to recover from the devastating impacts of Super Typhoon Sinlaku."
s436,news:101171,https://www.dvidshub.net/news/101171/task-force-marshall,"Currently, there are thousands of sailors serving ""boots on ground” performing duties from detainee operations to serving as dentists and doctors. Of these sailors, several thousand of them are Individual Augmentees (IA) filling joint or Army positions. Unlike a sailor who deploys with a ship, squadron or unit, IAs leave their assigned unit or command to deploy individually or with a small group."
s437,news:542771,https://www.dvidshub.net/news/542771/task-force-forge-relieves-task-force-sapper-southern-border,"U.S. Marines and Sailors with Combat Logistics Battalion 15, 1st Marine Logistics Group, I Marine Expeditionary Force, have assumed operational responsibilities along the U.S. southern border as Task Force Forge under Joint Task Force–Southern Border, today."
s438,news:21936,https://www.dvidshub.net/news/21936/joint-interagency-task-force-west-get-new-commander,"Coast Guard Rear Adm. Steven H. Ratti, the former chief of staff for Coast Guard Atlantic Area, will become the director of Joint Interagency Task Force West during a ceremony scheduled for 10 a.m. July 31, 2008, on the Special Operations Command – Pacific parade field."
s439,news:369786,https://www.dvidshub.net/news/369786/new-commander-steps-lead-joint-task-force-115,"U.S. Air Force Col. Clark Bramante, commander of the California Air National Guard's 163d Operations Group, 163d Attack Wing, is the newly assigned commander of Joint Task Force JTF 115. The task force is an ongoing mission in California providing humanitarian support in response to the COVID-19 pandemic."
s440,news:490479,https://www.dvidshub.net/news/490479/6th-marines-support-joint-task-force-southern-guard,"Marines of Task Force Belleau Wood, comprised of 6th Regiment and their 1st Battalion (1/6), have completed their first week attached to Joint Task Force Southern Guard (JTF-SG) supporting illegal alien (IA) holding operations in coordination with the Department of Defense and Department of Homeland Security (DHS) as ordered by the President of the United States, here Feb. 8, 2025."
s441,news:275675,https://www.dvidshub.net/news/275675/joint-task-force-11-wraps-up-jlots-18,"ACAJUTLA, El Salvador (April 28, 2018) After two weeks of Lift On/ Lift Off operations with the Military Sealift Command’s Roll On/ Roll Off Vehicle Ship USNS Brittin (T-AKR 305), Joint Task Force (JTF) 11 wrapped up Joint Logistics Over the Shore (JLOTS) 18 with the departure of Brittin from Acajutla, El Salvador, April 27."
s442,news:225473,https://www.dvidshub.net/news/225473/bataan-amphibious-ready-group-deploys,"More than 4,000 Sailors and Marines from the Bataan Amphibious Ready Group (ARG) and 24th Marine Expeditionary Unit (24 MEU) departed from Norfolk and Little Creek, Va., and Camp Lejeune, North Carolina, Saturday and Wednesday."
s443,news:67620,https://www.dvidshub.net/news/67620/bataan-amphibious-ready-group-deploys,"More than 4,000 sailors and Marines from the Bataan Amphibious Ready Group and 22nd Marine Expeditionary Unit began to deploy from Norfolk and Little Creek, Va., March 23, as part of an early deployment to support Operation Odyssey Dawn in the Mediterranean Sea."
s444,news:332093,https://www.dvidshub.net/news/332093/bataan-amphibious-ready-group-completes-pmint,"The amphibious assault ship USS Bataan (LHD 5), Amphibious Squadron 8 (PHIBRON) and the 26th Marine Expeditionary Unit (MEU), all part of the Bataan Amphibious Readiness Group (BATARG), completed a two-week PHIBRON-MEU Integrated Training (PMINT) exercise off the east coast of the United States July 19."
s445,news:353784,https://www.dvidshub.net/news/353784/boxer-amphibious-ready-group-returns-home,"SAN DIEGO – The Sailors and Marines of the Boxer Amphibious Ready Group (ARG) returned to their homeport of San Diego Nov. 27, following a successful seven month deployment to the 7th and 5th Fleet operating areas."
s446,news:165304,https://www.dvidshub.net/news/165304/bonhomme-richard-amphibious-ready-group-deploys,"The Bonhomme Richard Amphibious Ready Group (BHRARG) deployed, June 3. USS Ashland (LSD 48) and USS Green Bay (LPD 20) joined the flagship USS Bonhomme Richard (LHD 6) already underway in the East China Sea."
s447,news:210456,https://www.dvidshub.net/news/210456/bataan-amphibious-ready-group-completes-pmint,"ATLANTIC OCEAN -- The amphibious assault ship USS Bataan (LHD 5) and the Bataan Amphibious Readiness Group (BATARG), Amphibious Squadron (PHIBRON) 8 and the 24th Marine Expeditionary Unit (MEU), completed a two-week PHIBRON-MEU Integrated Training (PMINT) exercise off the east coast of the United States Sept. 23."
s448,news:178332,https://www.dvidshub.net/news/178332/kearsarge-amphibious-ready-group-departs-deployment,"More than 4,000 Sailors and Marines from the Kearsarge Amphibious Ready Group (KSGARG) and 26th Marine Expeditionary Unit (26 MEU) departed from Norfolk and Little Creek, Virginia and Camp Lejeune, North Carolina, Oct 6."
s449,news:170255,https://www.dvidshub.net/news/170255/kearsarge-amphibious-ready-group-begins-comptuex,"Sailors from the Kearsarge Amphibious Ready Group (KSGARG) and Marines assigned to the 26th Marine Expeditionary Unit (MEU) departed Norfolk, to participate in Composite Training Unit Exercise (COMPTUEX) off the East Coast of the United States, July 16."
s450,news:539564,https://www.dvidshub.net/news/539564/amphibious-ready-group-responds-philippines-landslide,"Sailors and Marines from the Forward Deployed Amphibious Ready Group and elements of the 3rd Marine Expeditionary Brigade were called upon yesterday to help the victims of a mudslide on southern Leyte Island in the Philippines, U.S. 7th Fleet officials reported."
s451,news:405139,https://www.dvidshub.net/news/405139/essex-amphibious-ready-group-enters-5th-fleet,"ARABIAN SEA (September 12, 2021) – Amphibious assault ship USS ESSEX (LHD 2), flagship of the ESSEX Amphibious Ready Group (ESX ARG), along with amphibious transport dock USS Portland (LPD 27), dock landing ship USS Pearl Harbor (LSD 52) and embarked 11th Marine Expeditionary Unit (MEU) entered the U.S. 5th Fleet area of operations, Sept. 12."
s452,news:95361,https://www.dvidshub.net/news/95361/peleliu-amphibious-ready-group-resupplies-relaxes-hawaii,"After spending a week at sea, Marines and sailors aboard the USS Rushmore, part of the USS Peleliu Amphibious Ready Group, were given a break when they arrived at U.S. Naval Station Pearl Harbor in Hawaii. Many took the opportunity to relax on Hawaiian beaches or shop for souvenirs before continuing on their Western Pacific deployment."
s453,news:366601,https://www.dvidshub.net/news/366601/bataan-amphibious-ready-group-transits-strait-hormuz,"The Bataan Amphibious Ready Group (ARG) and embarked 26th Marine Expeditionary Unit (MEU), along with guided missile cruiser USS Vella Gulf (CG 72) and the dry cargo and ammunition ship USNS William McLean (T-AKE 12), conducted a routine transit through the Strait of Hormuz into the Arabian Gulf April 3, 2020."
s454,news:232157,https://www.dvidshub.net/news/232157/makin-island-amphibious-ready-group-arrives-hawaii,"The Sailors and Marines of the Makin Island Amphibious Ready Group (ARG)/11th Marine Expeditionary Unit (MEU) arrived at Joint Base Pearl Harbor-Hickam, Hawaii, May 1, for the final port call of the ARG/MEU’s deployment to the U.S. 3rd, 5th and 7th Fleet areas of operation."
